ngram,doc_id,span,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Heaven,214,Heaven,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,3592227298640579325,0,99,13927759927860985106,0.0,440,381,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,381,1,1.0,0.0,0.0,0.0,0.0,6545008694553282856,0,95,15794550382381185553
He,214,He,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,1.0,12493256107732116026,0,85,164681854541413346,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Jin,214,the Jin ruler,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,202,The Jin ruler,0.0,0.0,1,7037928807040764755,378,0.0,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The Jin,202,The Jin ruler,0.0,0.0,2,426,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,202,The Jin ruler,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,202,the Qin forces,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,4,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Duke,202,Duke Mu,1.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,Duke Mu,1.0,0.0,2,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,202,Duke Mu,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Jin,202,the Jin ruler,0.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,413,0,5,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,202,the Jin army,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,7520829852308252554,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,7,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,202,The Jin forces,0.0,0.0,1,7037928807040764755,378,0.0,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The Jin,202,The Jin forces,0.0,0.0,2,426,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,202,The Jin forces,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Duke,202,Duke Mu,1.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,8206900633647566924,0,1.0,0.0,0.0,0.0,0.0,9652614884489271923,0,99,17109001835818727656,413,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,Duke Mu,1.0,0.0,2,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,8206900633647566924,0,1.0,0.0,0.0,0.0,0.0,9652614884489271923,0,99,17109001835818727656,413,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,202,Duke Mu,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,413,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mt.,202,Mt.,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,440,0,1.0,0.0,0.0,0.0,1.0,11667289587015813222,0,84,1292078113972184607,436,383,5,0.0,0.0,0.0,0.0,0.0,5101729985738810198,0,95,15794550382381185553
Qi,202,Qi,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8048469955494714898,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,9098184522612989934,0,95,15794550382381185553
Jin,202,the Jin forces,0.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,413,0,2,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,202,The Jin forces,0.0,0.0,1,7037928807040764755,378,0.0,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The Jin,202,The Jin forces,0.0,0.0,2,426,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,202,The Jin forces,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Duke,202,Duke Mu,1.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,420,0,1.0,0.0,0.0,0.0,1.0,4380130941430378203,0,84,1292078113972184607,426,0,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,202,Duke Mu,1.0,0.0,2,396,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,420,0,1.0,0.0,0.0,0.0,1.0,4380130941430378203,0,84,1292078113972184607,426,0,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,202,Duke Mu,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,0,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Jin,202,the Jin ruler,0.0,0.0,1,427,0,0.0,1.0,0.0,0.0,0.0,0.0,18205181805348499458,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,427,0,5,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Hu,30,Hu Yan,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,9657106461113395361,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,4515088451898819699,0,95,15794550382381185553
Hu Yan,30,Hu Yan,0.0,0.0,2,397,0,0.0,1.0,0.0,0.0,0.0,1.0,2112642640949226496,0,85,164681854541413346,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,4515088451898819699,0,95,15794550382381185553
Yan,30,Hu Yan,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,1.0,2112642640949226496,0,85,164681854541413346,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,4515088451898819699,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,4515088451898819699,0,95,15794550382381185553
Pu,30,Pu,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,14551569143624756300,0,95,15794550382381185553
Wey,30,Wey,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3002984154512732771,0,84,1292078113972184607,436,378,8,1.0,0.0,0.0,0.0,0.0,12065355781482517252,0,95,15794550382381185553
Shuli,30,Shuli Zi,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,7763783676986730962,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
Shuli Zi,30,Shuli Zi,0.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,7007344682578643541,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
Zi,30,Shuli Zi,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,7007344682578643541,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
Pu,30,Pu,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,440,0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,436,378,2,1.0,0.0,0.0,0.0,0.0,14551569143624756300,0,95,15794550382381185553
Wei,30,the Wei city,0.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,14667099791903937066,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,413,0,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Pishi,30,Pishi,0.0,0.0,1,397,0,0.0,1.0,0.0,0.0,0.0,0.0,10609121202681709909,0,85,164681854541413346,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,382,4,1.0,0.0,0.0,0.0,0.0,15509776504314551722,0,95,15794550382381185553
Pishi,30,Pishi,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,0.0,3142894986720291236,0,99,17109001835818727656,0.0,397,0,1.0,0.0,0.0,0.0,1.0,15807309897752499399,0,85,17524233984504158541,426,382,5,1.0,0.0,0.0,0.0,0.0,15509776504314551722,0,95,15794550382381185553
King,30,King Zhaoxiang,1.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,9417581523617412420,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,0,1,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
King Zhaoxiang,30,King Zhaoxiang,1.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12638816674900267446,0,96,17111077179131903759,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,0,1,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
Zhaoxiang,30,King Zhaoxiang,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12638816674900267446,0,96,17111077179131903759,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553,436,0,1,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
BC,30,300 BC,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,3842344029291005339,0,96,2465883113906300949,0.0,12837356684637874264,394,0.0,0.0,0.0,0.0,0.0,10429391924842734322,0,92,8427216679587749980,400,394,2,0.0,0.0,0.0,0.0,0.0,10429391924842734322,0,92,8427216679587749980
Shuli,30,Shuli Zi,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,7763783676986730962,0,95,15794550382381185553,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,3,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
Shuli Zi,30,Shuli Zi,0.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,3573116604670608395,0,99,17109001835818727656,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,3,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
Zi,30,Shuli Zi,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,3573116604670608395,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553,426,378,3,0.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
He,30,He,0.0,0.0,1,403,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,427,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Zhang,30,the Zhang Terrace,0.0,0.0,1,436,9191306739292312949,0.0,1.0,0.0,0.0,0.0,0.0,12972491535678874678,0,95,15794550382381185553,0.0,412,9191306739292312949,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,9191306739292312949,1,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Zhang Terrace,30,the Zhang Terrace,0.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,0.0,412,9191306739292312949,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,9191306739292312949,1,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Terrace,30,the Zhang Terrace,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,0.0,7037928807040764755,9191306739292312949,1.0,0.0,0.0,0.0,0.0,3937820037229916483,0,95,15794550382381185553,436,9191306739292312949,1,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Wei,30,the Wei River,0.0,0.0,1,436,383,0.0,1.0,0.0,0.0,0.0,0.0,9103378528718840401,0,95,15794550382381185553,0.0,412,383,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,383,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Wei River,30,the Wei River,0.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,412,383,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,383,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
River,30,the Wei River,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,7037928807040764755,383,1.0,0.0,0.0,0.0,0.0,5806713766918506457,0,95,15794550382381185553,436,383,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
He,30,He,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Son,30,the Son,0.0,0.0,1,440,378,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,0.0,412,378,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,378,2,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Heaven,30,Heaven,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,0.0,12585505121764813916,0,99,1534113631682161808,0.0,440,378,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,6545008694553282856,0,95,15794550382381185553
Duke,253,Duke Wen,1.0,0.0,1,436,378,0.0,1.0,0.0,0.0,0.0,0.0,4001829076959297198,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Wen,253,Duke Wen,1.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Wen,253,Duke Wen,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,436,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Jin,253,Jin,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,17109001835818727656,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
His,253,His heir,0.0,0.0,1,427,0,0.0,1.0,0.0,0.0,0.0,0.0,8150185505668535244,0,91,15308085513773655218,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,427,0,0,0.0,0.0,0.0,0.0,0.0,561228191312463089,0,83,4062917326063685704
Duke,253,Duke Xiang,1.0,0.0,1,400,378,0.0,1.0,0.0,0.0,0.0,0.0,3615326617309427512,0,95,15794550382381185553,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,400,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Xiang,253,Duke Xiang,1.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,400,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Xiang,253,Duke Xiang,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,400,378,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Qin,253,Qin,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,16875814820671380748,0,99,13927759927860985106,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,426,378,0,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
I,253,I,0.0,0.0,1,403,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,9188597074677201817,0.0,420,0,1.0,0.0,0.0,0.0,1.0,4380130941430378203,0,84,1292078113972184607,427,0,3,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Hua,253,Hua,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,17494803046312582752,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,7,1.0,0.0,0.0,0.0,0.0,6340893562010327456,0,95,15794550382381185553
Qin,253,the Qin forces,0.0,0.0,1,413,0,0.0,1.0,0.0,0.0,0.0,0.0,6604860186677546691,0,91,783433942507015291,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,413,0,3,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Yao,253,Yao,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,11667289587015813222,0,84,1292078113972184607,436,378,4,1.0,0.0,0.0,0.0,0.0,11728792495547035769,0,95,15794550382381185553
He,253,He,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,17064905330851880520,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,253,the Qin army,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,7520829852308252554,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,2,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
He,253,He,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,6789454535283781228,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,253,the three Qin commanders prisoner,0.0,0.0,1,7037928807040764755,0,0.0,1.0,0.0,0.0,0.0,0.0,12222393796495516267,0,91,783433942507015291,0.0,12837356684637874264,394,1.0,0.0,0.0,0.0,1.0,8241648526530492509,0,92,8427216679587749980,413,0,1,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Jin,253,Jin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
Duke,187,Duke Mu,1.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,187,Duke Mu,1.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,3895058773709925002,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,187,Duke Mu,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,3895058773709925002,0,99,17109001835818727656,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Pi,187,Pi Zheng,0.0,0.0,1,436,378,0.0,1.0,0.0,0.0,0.0,0.0,10795587487264768256,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,12510949447758279278,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,3986282639687124464,0,95,15794550382381185553
Pi Zheng,187,Pi Zheng,0.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,440,0,1.0,0.0,0.0,0.0,1.0,12510949447758279278,0,84,1292078113972184607,436,378,2,0.0,0.0,0.0,0.0,0.0,3986282639687124464,0,95,15794550382381185553
Zheng,187,Pi Zheng,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,3986282639687124464,0,95,15794550382381185553,436,378,2,0.0,0.0,0.0,0.0,0.0,3986282639687124464,0,95,15794550382381185553
Jin,187,Jin,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,3,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
Lv,187,Lv Sheng,0.0,0.0,1,413,378,0.0,1.0,0.0,0.0,0.0,0.0,12075989406899720579,0,95,15794550382381185553,0.0,407,0,1.0,0.0,0.0,0.0,0.0,301885767908118356,0,99,14200088355797579614,413,378,4,0.0,0.0,0.0,0.0,0.0,5081865534638341124,0,95,15794550382381185553
