ngram,doc_id,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,sentence_id,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Hann,87,0,0,1,397,0,0,True,False,False,False,True,11860158879560853892,0,85,164681854541413346,0,0,0,0,0,0,0,0,0,0,0,0,7,426,381,0,1,0,0,0,0,8656109952700708780,0,95,15794550382381185553
Gongsun,87,0,0,1,436,378,0,True,False,False,False,False,10480906772504197575,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,7,436,378,2,0,0,0,0,0,12007214577627208707,0,95,15794550382381185553
Gongsun Shi,87,0,0,2,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,7,436,378,2,0,0,0,0,0,12007214577627208707,0,95,15794550382381185553
Shi,87,0,0,1,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,7037928807040764755,378,True,False,False,False,False,12007214577627208707,0,95,15794550382381185553,7,436,378,2,0,0,0,0,0,12007214577627208707,0,95,15794550382381185553
Gan,87,0,0,1,436,378,0,True,False,False,False,False,12553505549526367179,0,95,15794550382381185553,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,7,436,378,7,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Mou,87,0,0,2,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,7,436,378,7,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Mou,87,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,7,436,378,7,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Chu,87,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,True,16640565335581469180,0,84,1292078113972184607,9,436,378,1,0,0,0,0,0,4498390051516760349,0,95,15794550382381185553
Hann,87,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,435,0,True,False,False,False,False,10695783626748397236,0,99,1534113631682161808,9,413,381,2,1,0,0,0,0,8656109952700708780,0,95,15794550382381185553
Gan,177,0,0,1,426,378,0,True,False,False,False,False,2104293440104604674,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Gan Luo,177,0,0,2,397,0,0,True,False,False,False,True,2630753287402592467,0,85,164681854541413346,0,0,0,0,0,0,0,0,0,0,0,0,0,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Luo,177,0,0,1,397,0,0,True,False,False,False,True,2630753287402592467,0,85,164681854541413346,0,7037928807040764755,378,True,False,False,False,False,14220849248644809038,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,14220849248644809038,0,95,15794550382381185553
Zhang,177,0,0,1,413,378,0,True,False,False,False,False,4768455683095615333,0,95,15794550382381185553,0,396,0,True,False,False,False,True,11925638236994514241,0,99,14200088355797579614,0,413,378,1,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Zhang Tang,177,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,396,0,True,False,False,False,True,11925638236994514241,0,99,14200088355797579614,0,413,378,1,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Tang,177,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,3937820037229916483,0,95,15794550382381185553,0,413,378,1,0,0,0,0,0,3937820037229916483,0,95,15794550382381185553
Lord,177,1,0,1,436,378,0,True,False,False,False,False,16543968527486860651,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,0,4,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
Lord Wuan,177,1,0,2,442,0,0,False,True,False,False,False,8205403955989537350,0,96,12646065887601541794,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,0,4,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
Wuan,177,0,0,1,442,0,0,False,True,False,False,False,8205403955989537350,0,96,12646065887601541794,1,7037928807040764755,0,True,False,False,False,False,6316802600213942060,0,95,15794550382381185553,0,436,0,4,0,0,0,0,0,6316802600213942060,0,95,15794550382381185553
Dai,232,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,436,388,True,False,False,False,False,14889849580704678361,0,91,15308085513773655218,0,436,388,2,1,0,0,0,0,13610627454194229269,0,95,15794550382381185553
King,232,1,0,1,436,378,0,True,False,False,False,False,3615326617309427512,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
King Xiang,232,1,0,2,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,378,4,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Xiang,232,0,0,1,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,7037928807040764755,378,True,False,False,False,False,7464393751932445219,0,95,15794550382381185553,0,436,378,4,0,0,0,0,0,7464393751932445219,0,95,15794550382381185553
Zhou,232,0,0,1,436,388,0,True,False,False,False,False,6945324123322393822,0,91,15308085513773655218,0,412,388,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,436,388,5,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Di,232,0,0,1,413,0,0,True,False,False,False,False,7593739049417968140,0,91,783433942507015291,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,413,0,6,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
The,232,0,0,1,426,0,0,True,False,False,False,False,7464393751932445219,0,91,15308085513773655218,0,0,0,0,0,0,0,0,0,0,0,0,1,426,0,0,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Zheng,232,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,436,382,4,1,0,0,0,0,10795587487264768256,0,95,15794550382381185553
Duke,232,1,0,1,436,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,232,1,0,2,412,0,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,2,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,232,0,0,1,412,0,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,2,436,0,1,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Zhou,232,0,0,1,426,0,0,True,False,False,False,False,7464393751932445219,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,2,426,0,2,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Jin,232,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,2,436,378,4,1,0,0,0,0,3146064798170139065,0,95,15794550382381185553
Qin,232,0,0,1,402,0,0,True,False,False,False,True,3791531372978436496,0,93,5595707737748328492,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,2,407,378,5,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Duke,232,1,0,1,426,0,0,True,False,False,False,False,14665303702414098656,0,95,15794550382381185553,0,0,0,0,0,0,0,0,0,0,0,0,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Mu,232,1,0,2,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,0,0,0,0,0,0,0,0,0,0,0,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Mu,232,0,0,1,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,3,426,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Qin,232,0,0,1,8206900633647566924,0,0,True,False,False,False,False,82546335403996757,0,99,17109001835818727656,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,3,436,378,1,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
Duke,232,1,0,1,413,378,0,True,False,False,False,False,4001829076959297198,0,95,15794550382381185553,0,407,0,True,False,False,False,False,8856833418600867193,0,99,3822385049556375858,3,413,378,3,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Wen,232,1,0,2,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,407,0,True,False,False,False,False,8856833418600867193,0,99,3822385049556375858,3,413,378,3,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Wen,232,0,0,1,440,0,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,1,7037928807040764755,378,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,3,413,378,3,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Jin,232,0,0,1,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,3,436,378,4,1,0,0,0,0,3146064798170139065,0,95,15794550382381185553
Zhou,232,0,0,1,413,0,0,True,False,False,False,False,7464393751932445219,0,91,15308085513773655218,0,412,0,True,False,False,False,True,7425985699627899538,0,89,15267657372422890137,3,413,0,5,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Dai,232,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,413,0,True,False,False,False,False,18324768411243929287,0,91,15308085513773655218,3,400,378,8,1,0,0,0,0,13610627454194229269,0,95,15794550382381185553
Fan,122,0,0,1,426,378,0,True,False,False,False,False,12131576118151215659,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Fan Ju,122,0,0,2,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
Ju,122,0,0,1,8206900633647566924,0,0,True,False,False,False,False,8685289367999165211,0,99,17109001835818727656,0,7037928807040764755,378,True,False,False,False,False,9836875835655631250,0,95,15794550382381185553,0,426,378,0,0,0,0,0,0,9836875835655631250,0,95,15794550382381185553
The,122,0,0,1,426,0,0,True,False,False,False,False,8842154077372664798,0,91,15308085513773655218,0,442,0,False,True,True,False,False,15884554869126768810,0,96,4969857429396651903,0,426,0,1,0,0,0,0,0,7425985699627899538,0,89,15267657372422890137
Rang,122,0,0,1,405,0,0,True,False,False,False,False,12561285763343651964,0,99,13927759927860985106,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,382,2,1,0,0,0,0,2222581949098141722,0,95,15794550382381185553
Hann,122,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,440,0,True,False,False,False,True,18216413589307435838,0,84,1292078113972184607,0,436,378,3,1,0,0,0,0,8656109952700708780,0,95,15794550382381185553
Wei,122,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,407,378,4,1,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Gangshou,122,0,0,1,440,0,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,382,6,1,0,0,0,0,7433277264901351601,0,95,15794550382381185553
Qi,122,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,440,0,True,False,False,False,True,3002984154512732771,0,84,1292078113972184607,0,436,382,7,1,0,0,0,0,9098184522612989934,0,95,15794550382381185553
Qi,122,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,440,0,True,False,False,False,True,5640369432778651323,0,84,1292078113972184607,1,436,382,5,1,0,0,0,0,9098184522612989934,0,95,15794550382381185553
Qin,122,0,0,1,442,0,0,False,True,False,False,False,12646065887601541794,0,96,12646065887601541794,0,3965108062993911700,0,True,False,False,False,True,3791531372978436496,0,84,1292078113972184607,2,436,378,3,1,0,0,0,0,11615090310102915393,0,95,15794550382381185553
I,122,0,0,1,8206900633647566924,0,0,True,False,False,False,False,7936246238499659209,0,99,9188597074677201817,0,0,0,0,0,0,0,0,0,0,0,0,3,426,0,0,1,0,0,0,0,561228191312463089,0,94,13656873538139661788
Your,122,0,0,1,437,0,0,True,False,False,False,False,14255639882088905732,0,95,15794550382381185553,0,8206900633647566924,0,True,False,False,False,False,7936246238499659209,0,99,9188597074677201817,3,426,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
Your Majesty,122,0,0,2,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,8206900633647566924,0,True,False,False,False,False,7936246238499659209,0,99,9188597074677201817,3,426,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
Majesty,122,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,437,0,True,False,False,False,False,561228191312463089,0,83,4062917326063685704,3,426,0,1,0,0,0,0,0,561228191312463089,0,83,4062917326063685704
Hann,122,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,407,0,True,False,False,False,True,14692702688101715474,0,99,14200088355797579614,3,426,381,3,1,0,0,0,0,8656109952700708780,0,95,15794550382381185553
Wei,122,0,0,1,405,0,0,True,False,False,False,True,14229572451745258962,0,99,14200088355797579614,0,404,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,3,407,378,4,1,0,0,0,0,5806713766918506457,0,95,15794550382381185553
Qi,122,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,420,0,True,False,False,False,True,16950148841647037698,0,84,1292078113972184607,4,426,382,0,1,0,0,0,0,9098184522612989934,0,95,15794550382381185553
Duke,130,1,0,1,437,378,0,True,False,False,False,False,1829651293286449629,0,95,15794550382381185553,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Wu,130,1,0,2,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,0,440,0,True,False,False,False,False,3002984154512732771,0,84,1292078113972184607,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Wu,130,0,0,1,8110129090154140942,0,1,False,False,False,False,False,16428057658620181782,0,93,74,1,7037928807040764755,0,True,False,False,False,False,16883499373028730966,0,95,15794550382381185553,0,436,0,0,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Guan,130,0,0,1,426,378,0,True,False,False,False,False,3223926875409108578,0,95,15794550382381185553,0,436,0,True,False,False,False,False,14889849580704678361,0,91,15308085513773655218,0,426,378,1,0,0,0,0,0,2491129898285036185,0,95,15794550382381185553
Guan Zhifu,130,0,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,436,0,True,False,False,False,False,14889849580704678361,0,91,15308085513773655218,0,426,378,1,0,0,0,0,0,2491129898285036185,0,95,15794550382381185553
Zhifu,130,0,0,1,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,7037928807040764755,378,True,False,False,False,False,2491129898285036185,0,95,15794550382381185553,0,426,378,1,0,0,0,0,0,2491129898285036185,0,95,15794550382381185553
Lian,130,0,0,1,407,378,0,True,False,False,False,False,12022839471932900884,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,407,378,2,0,0,0,0,0,2432599220469535389,0,95,15794550382381185553
Lian Cheng,130,0,0,2,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,407,378,2,0,0,0,0,0,2432599220469535389,0,95,15794550382381185553
Cheng,130,0,0,1,404,0,0,True,False,False,False,True,2283656566040971221,0,88,17571114184892886314,0,7037928807040764755,378,True,False,False,False,False,2432599220469535389,0,95,15794550382381185553,0,407,378,2,0,0,0,0,0,2432599220469535389,0,95,15794550382381185553
Qi,130,0,0,1,8206900633647566924,0,0,True,False,False,False,False,3883960749573218104,0,99,17109001835818727656,0,440,0,True,False,False,False,True,886050111519832510,0,84,1292078113972184607,0,436,382,4,1,0,0,0,0,9098184522612989934,0,95,15794550382381185553
Duke,130,1,0,1,400,378,0,True,False,False,False,False,3615326617309427512,0,95,15794550382381185553,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,400,378,6,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
Duke Xiang,130,1,0,2,442,0,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,442,0,False,True,False,False,False,2593208677638477497,0,96,2593208677638477497,0,400,378,6,0,0,0,0,0,16883499373028730966,0,95,15794550382381185553
